id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,broadcast,highlights,notes_type,notes_headline,broadcast_market,broadcast_name,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,home_linescores,home_records,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,away_linescores,away_records,game_id,season,season_type,status_type_alt_detail,is_postseason,month,day,year
401704838,s:40~l:46~e:401704838~c:401704838,2024-11-24 22:00:00+00:00,17274,True,False,False,True,False,2024-11-24T22:00Z,,[],,,home,MNMT,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,115,True,"[{'value': 31.0, 'displayValue': '31', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 35.0, 'displayValue': '35', 'period': 3}
 {'value': 23.0, 'displayValue': '23', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '7-10'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '5-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-8'}]",27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,e31837,002b5c,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,103,False,"[{'value': 28.0, 'displayValue': '28', 'period': 1}
 {'value': 31.0, 'displayValue': '31', 'period': 2}
 {'value': 28.0, 'displayValue': '28', 'period': 3}
 {'value': 16.0, 'displayValue': '16', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-13'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-6'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-7'}]",401704838,2025,2,,0,11,24,2024
401704839,s:40~l:46~e:401704839~c:401704839,2024-11-24 23:00:00+00:00,19714,True,False,False,True,False,2024-11-24T23:00Z,,[],,,home,KFAA-TV,1,STD,3438,Kaseya Center,Miami,FL,True,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,98002e,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,123,True,"[{'value': 33.0, 'displayValue': '33', 'period': 1}
 {'value': 23.0, 'displayValue': '23', 'period': 2}
 {'value': 33.0, 'displayValue': '33', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}
 {'value': 9.0, 'displayValue': '9', 'period': 5}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '7-7'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-4'}]",6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0064b1,bbc4ca,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,118,False,"[{'value': 28.0, 'displayValue': '28', 'period': 1}
 {'value': 23.0, 'displayValue': '23', 'period': 2}
 {'value': 33.0, 'displayValue': '33', 'period': 3}
 {'value': 30.0, 'displayValue': '30', 'period': 4}
 {'value': 4.0, 'displayValue': '4', 'period': 5}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '9-8'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '6-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-5'}]",401704839,2025,2,OT,0,11,24,2024
401704840,s:40~l:46~e:401704840~c:401704840,2024-11-24 23:00:00+00:00,19780,True,False,False,True,False,2024-11-24T23:00Z,,[],,,home,FanDuel SN SoCal,1,STD,1845,Xfinity Mobile Arena,Philadelphia,PA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,1d428a,e01234,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,99,False,"[{'value': 27.0, 'displayValue': '27', 'period': 1}
 {'value': 23.0, 'displayValue': '23', 'period': 2}
 {'value': 22.0, 'displayValue': '22', 'period': 3}
 {'value': 27.0, 'displayValue': '27', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-13'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-6'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-7'}]",12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,12173f,c8102e,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,125,True,"[{'value': 39.0, 'displayValue': '39', 'period': 1}
 {'value': 23.0, 'displayValue': '23', 'period': 2}
 {'value': 35.0, 'displayValue': '35', 'period': 3}
 {'value': 28.0, 'displayValue': '28', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '11-7'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '7-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-3'}]",401704840,2025,2,,0,11,24,2024
401704841,s:40~l:46~e:401704841~c:401704841,2024-11-25 00:30:00+00:00,19432,True,False,False,True,False,2024-11-25T00:30Z,,[],,,home,FanDuel SN OH,1,STD,3417,Rocket Arena,Cleveland,OH,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,860038,bc945c,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,122,True,"[{'value': 38.0, 'displayValue': '38', 'period': 1}
 {'value': 27.0, 'displayValue': '27', 'period': 2}
 {'value': 31.0, 'displayValue': '31', 'period': 3}
 {'value': 26.0, 'displayValue': '26', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '17-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '10-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '7-1'}]",28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,d91244,000000,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,108,False,"[{'value': 22.0, 'displayValue': '22', 'period': 1}
 {'value': 33.0, 'displayValue': '33', 'period': 2}
 {'value': 35.0, 'displayValue': '35', 'period': 3}
 {'value': 18.0, 'displayValue': '18', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-13'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-9'}]",401704841,2025,2,,0,11,25,2024
401704842,s:40~l:46~e:401704842~c:401704842,2024-11-25 02:00:00+00:00,16750,True,False,False,True,False,2024-11-25T02:00Z,,[],,,home,NBC Sports CA,1,STD,5310,Golden 1 Center,Sacramento,CA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,5a2d81,6a7a82,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,103,False,"[{'value': 28.0, 'displayValue': '28', 'period': 1}
 {'value': 29.0, 'displayValue': '29', 'period': 2}
 {'value': 31.0, 'displayValue': '31', 'period': 3}
 {'value': 15.0, 'displayValue': '15', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-9'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-5'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-4'}]",17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,True,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,108,True,"[{'value': 37.0, 'displayValue': '37', 'period': 1}
 {'value': 28.0, 'displayValue': '28', 'period': 2}
 {'value': 23.0, 'displayValue': '23', 'period': 3}
 {'value': 20.0, 'displayValue': '20', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '7-10'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-7'}]",401704842,2025,2,,0,11,25,2024
401704843,s:40~l:46~e:401704843~c:401704843,2024-11-26 00:00:00+00:00,14898,True,False,False,True,False,2024-11-26T00:00Z,,[],,,home,FanDuel SN SE,1,STD,1893,Spectrum Center,Charlotte,NC,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,008ca8,1d1060,True,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,84,False,"[{'value': 25.0, 'displayValue': '25', 'period': 1}
 {'value': 21.0, 'displayValue': '21', 'period': 2}
 {'value': 16.0, 'displayValue': '16', 'period': 3}
 {'value': 22.0, 'displayValue': '22', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '6-11'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '5-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-7'}]",19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0150b5,9ca0a3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,95,True,"[{'value': 18.0, 'displayValue': '18', 'period': 1}
 {'value': 24.0, 'displayValue': '24', 'period': 2}
 {'value': 16.0, 'displayValue': '16', 'period': 3}
 {'value': 37.0, 'displayValue': '37', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '12-7'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '8-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-7'}]",401704843,2025,2,,0,11,26,2024
401704844,s:40~l:46~e:401704844~c:401704844,2024-11-26 00:00:00+00:00,18421,True,False,False,True,False,2024-11-26T00:00Z,,[],,,home,FanDuel SN DET Ext,1,STD,5404,Little Caesars Arena,Detroit,MI,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,1d428a,c8102e,True,5311,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,102,True,"[{'value': 29.0, 'displayValue': '29', 'period': 1}
 {'value': 19.0, 'displayValue': '19', 'period': 2}
 {'value': 24.0, 'displayValue': '24', 'period': 3}
 {'value': 30.0, 'displayValue': '30', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-11'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-5'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-6'}]",28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,d91244,000000,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,100,False,"[{'value': 22.0, 'displayValue': '22', 'period': 1}
 {'value': 26.0, 'displayValue': '26', 'period': 2}
 {'value': 32.0, 'displayValue': '32', 'period': 3}
 {'value': 20.0, 'displayValue': '20', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-14'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-10'}]",401704844,2025,2,,0,11,26,2024
401704845,s:40~l:46~e:401704845~c:401704845,2024-11-26 00:00:00+00:00,16059,True,False,False,True,False,2024-11-26T00:00Z,,[],,,home,GCSEN,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,002d62,ffd520,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,114,True,"[{'value': 29.0, 'displayValue': '29', 'period': 1}
 {'value': 30.0, 'displayValue': '30', 'period': 2}
 {'value': 28.0, 'displayValue': '28', 'period': 3}
 {'value': 27.0, 'displayValue': '27', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-10'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '6-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-8'}]",3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0a2240,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,110,False,"[{'value': 25.0, 'displayValue': '25', 'period': 1}
 {'value': 32.0, 'displayValue': '32', 'period': 2}
 {'value': 26.0, 'displayValue': '26', 'period': 3}
 {'value': 27.0, 'displayValue': '27', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-14'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-6'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-8'}]",401704845,2025,2,,0,11,26,2024
401704846,s:40~l:46~e:401704846~c:401704846,2024-11-26 00:30:00+00:00,17186,True,False,False,True,False,2024-11-26T00:30Z,NBA TV,[],,,national,NBA TV,1,STD,1827,State Farm Arena,Atlanta,GA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,c8102e,fdb927,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,119,False,"[{'value': 31.0, 'displayValue': '31', 'period': 1}
 {'value': 36.0, 'displayValue': '36', 'period': 2}
 {'value': 28.0, 'displayValue': '28', 'period': 3}
 {'value': 24.0, 'displayValue': '24', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '7-11'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-5'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-6'}]",6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0064b1,bbc4ca,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,129,True,"[{'value': 28.0, 'displayValue': '28', 'period': 1}
 {'value': 33.0, 'displayValue': '33', 'period': 2}
 {'value': 35.0, 'displayValue': '35', 'period': 3}
 {'value': 33.0, 'displayValue': '33', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '10-8'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '6-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-5'}]",401704846,2025,2,,0,11,26,2024
401704847,s:40~l:46~e:401704847~c:401704847,2024-11-26 00:30:00+00:00,19156,True,False,False,True,False,2024-11-26T00:30Z,,[],,,home,NBC Sports BO,1,STD,1824,TD Garden,Boston,MA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,008348,ffffff,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,126,True,"[{'value': 27.0, 'displayValue': '27', 'period': 1}
 {'value': 51.0, 'displayValue': '51', 'period': 2}
 {'value': 21.0, 'displayValue': '21', 'period': 3}
 {'value': 27.0, 'displayValue': '27', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '15-3'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '7-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '8-1'}]",12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,12173f,c8102e,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,94,False,"[{'value': 20.0, 'displayValue': '20', 'period': 1}
 {'value': 29.0, 'displayValue': '29', 'period': 2}
 {'value': 29.0, 'displayValue': '29', 'period': 3}
 {'value': 16.0, 'displayValue': '16', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '11-8'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '7-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-4'}]",401704847,2025,2,,0,11,26,2024
401704848,s:40~l:46~e:401704848~c:401704848,2024-11-26 01:00:00+00:00,15796,True,False,False,True,False,2024-11-26T01:00Z,,[],,,home,FanDuel SN SE,1,STD,1392,FedExForum,Memphis,TN,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5d76a9,12173f,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,123,True,"[{'value': 36.0, 'displayValue': '36', 'period': 1}
 {'value': 29.0, 'displayValue': '29', 'period': 2}
 {'value': 27.0, 'displayValue': '27', 'period': 3}
 {'value': 31.0, 'displayValue': '31', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '11-7'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '7-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-4'}]",22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,e03a3e,000000,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,98,False,"[{'value': 24.0, 'displayValue': '24', 'period': 1}
 {'value': 30.0, 'displayValue': '30', 'period': 2}
 {'value': 21.0, 'displayValue': '21', 'period': 3}
 {'value': 23.0, 'displayValue': '23', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '7-11'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-7'}]",401704848,2025,2,,0,11,26,2024
401704849,s:40~l:46~e:401704849~c:401704849,2024-11-26 02:00:00+00:00,19842,True,False,False,True,False,2024-11-26T02:00Z,,[],,,home,Altitude Sports,1,STD,892,Ball Arena,Denver,CO,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0e2240,fec524,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,118,False,"[{'value': 24.0, 'displayValue': '24', 'period': 1}
 {'value': 29.0, 'displayValue': '29', 'period': 2}
 {'value': 34.0, 'displayValue': '34', 'period': 3}
 {'value': 31.0, 'displayValue': '31', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '9-7'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '5-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-3'}]",18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,1d428a,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,145,True,"[{'value': 36.0, 'displayValue': '36', 'period': 1}
 {'value': 40.0, 'displayValue': '40', 'period': 2}
 {'value': 37.0, 'displayValue': '37', 'period': 3}
 {'value': 32.0, 'displayValue': '32', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '10-7'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '5-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '5-5'}]",401704849,2025,2,,0,11,26,2024
401704850,s:40~l:46~e:401704850~c:401704850,2024-11-26 03:00:00+00:00,18064,True,False,False,True,False,2024-11-26T03:00Z,,[],,,home,YES,1,STD,6270,Chase Center,San Francisco,CA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,fdb927,1d428a,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,120,False,"[{'value': 30.0, 'displayValue': '30', 'period': 1}
 {'value': 37.0, 'displayValue': '37', 'period': 2}
 {'value': 25.0, 'displayValue': '25', 'period': 3}
 {'value': 28.0, 'displayValue': '28', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '12-5'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '5-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '7-3'}]",17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,True,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,128,True,"[{'value': 34.0, 'displayValue': '34', 'period': 1}
 {'value': 24.0, 'displayValue': '24', 'period': 2}
 {'value': 29.0, 'displayValue': '29', 'period': 3}
 {'value': 41.0, 'displayValue': '41', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-10'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-7'}]",401704850,2025,2,,0,11,26,2024
401704851,s:40~l:46~e:401704851~c:401704851,2024-11-26 03:00:00+00:00,17832,True,False,False,True,False,2024-11-26T03:00Z,NBA TV,[],,,national,NBA TV,1,STD,5310,Golden 1 Center,Sacramento,CA,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,5a2d81,6a7a82,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,109,False,"[{'value': 30.0, 'displayValue': '30', 'period': 1}
 {'value': 32.0, 'displayValue': '32', 'period': 2}
 {'value': 22.0, 'displayValue': '22', 'period': 3}
 {'value': 25.0, 'displayValue': '25', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-10'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-6'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-4'}]",25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,007ac1,ef3b24,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,130,True,"[{'value': 31.0, 'displayValue': '31', 'period': 1}
 {'value': 32.0, 'displayValue': '32', 'period': 2}
 {'value': 34.0, 'displayValue': '34', 'period': 3}
 {'value': 33.0, 'displayValue': '33', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '13-4'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '8-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '5-2'}]",401704851,2025,2,,0,11,26,2024
401703404,s:40~l:46~e:401703404~c:401703404,2024-11-27 00:00:00+00:00,15921,True,False,False,True,False,2024-11-27T00:00Z,,[],event,NBA Cup - Group Play,home,MNMT,1,STD,1823,Capital One Arena,Washington,DC,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,e31837,002b5c,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,108,False,"[{'value': 29.0, 'displayValue': '29', 'period': 1}
 {'value': 18.0, 'displayValue': '18', 'period': 2}
 {'value': 34.0, 'displayValue': '34', 'period': 3}
 {'value': 27.0, 'displayValue': '27', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-14'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-7'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-7'}]",4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,ce1141,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,127,True,"[{'value': 21.0, 'displayValue': '21', 'period': 1}
 {'value': 40.0, 'displayValue': '40', 'period': 2}
 {'value': 35.0, 'displayValue': '35', 'period': 3}
 {'value': 31.0, 'displayValue': '31', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-11'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-6'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '6-5'}]",401703404,2025,2,,0,11,27,2024
401703405,s:40~l:46~e:401703405~c:401703405,2024-11-27 00:30:00+00:00,19622,True,False,False,True,False,2024-11-27T00:30Z,TNT,[],event,NBA Cup - Group Play,national,TNT,1,STD,3438,Kaseya Center,Miami,FL,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,98002e,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,103,False,"[{'value': 20.0, 'displayValue': '20', 'period': 1}
 {'value': 31.0, 'displayValue': '31', 'period': 2}
 {'value': 29.0, 'displayValue': '29', 'period': 3}
 {'value': 23.0, 'displayValue': '23', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '7-8'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-4'}]",15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,00471b,eee1c6,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,106,True,"[{'value': 31.0, 'displayValue': '31', 'period': 1}
 {'value': 34.0, 'displayValue': '34', 'period': 2}
 {'value': 20.0, 'displayValue': '20', 'period': 3}
 {'value': 21.0, 'displayValue': '21', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '9-9'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '7-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-6'}]",401703405,2025,2,,0,11,27,2024
